output_refact_audio/vachtuongcu.mp3_280063_281343.wav|đỉnh đầu xót lắm
output_refact_audio/vachtuongcu.mp3_281599_282879.wav|nhưng không từ chối được
output_refact_audio/vachtuongcu.mp3_283391_285439.wav|lúc đêm chả thịt pin đã hết hạn
output_refact_audio/vachtuongcu.mp3_286975_288255.wav|đỉnh buốt nhói trong lòng
output_refact_audio/vachtuongcu.mp3_289279_291071.wav|nhưng nhân cơ hội này nhờ cả
output_refact_audio/vachtuongcu.mp3_291327_292607.wav|nếu có dịp lên tỉnh
output_refact_audio/vachtuongcu.mp3_293119_295167.wav|mua hổ sáu cục pin văn điển
output_refact_audio/vachtuongcu.mp3_295679_297471.wav|quy định chỉ làm thường dân
output_refact_audio/vachtuongcu.mp3_297727_298751.wav|không có tiêu chuẩn
output_refact_audio/vachtuongcu.mp3_299007_300799.wav|mua loại hàng xa xỉ này
output_refact_audio/vachtuongcu.mp3_303103_305663.wav|hai cái phích nước cũng làm định bận rộn không kém
output_refact_audio/vachtuongcu.mp3_306431_309247.wav|niềm mơ ước cả chục năm bây giờ mới thành sự thật
output_refact_audio/vachtuongcu.mp3_309759_313343.wav|anh bán ngay một cái chồng chú họ với giá hời
output_refact_audio/vachtuongcu.mp3_314367_315647.wav|giữ cho mình một cái
output_refact_audio/vachtuongcu.mp3_315903_317695.wav|nâng niu đi dùng hàng ngày
output_refact_audio/vachtuongcu.mp3_318719_320767.wav|sáng nào anh cũng dậy thật sớm
output_refact_audio/vachtuongcu.mp3_321023_322559.wav|lục đục xuống bếp đun
output_refact_audio/vachtuongcu.mp3_323583_325119.wav|vì có sẵn nước sôi
output_refact_audio/vachtuongcu.mp3_325631_328191.wav|tự dưng đỉnh sinh ra cái thuốc uống trà
output_refact_audio/vachtuongcu.mp3_328703_329983.wav|và đòi phải uống nóng
output_refact_audio/vachtuongcu.mp3_330495_332031.wav|vừa nhất vừa thổi
output_refact_audio/vachtuongcu.mp3_333055_334847.wav|thằng cười bảo chồng
output_refact_audio/vachtuongcu.mp3_335103_336383.wav|võ thuật
output_refact_audio/vachtuongcu.mp3_338431_339967.wav|phú quý sinh lễ nghĩa
output_refact_audio/vachtuongcu.mp3_340479_341503.wav|vừa vừa chứ
output_refact_audio/vachtuongcu.mp3_341759_344319.wav|mới hai mươi mấy tuổi đầu mà đã đòi nhận cha tàu
output_refact_audio/vachtuongcu.mp3_345855_349183.wav|thằng thương chờ lúc đỉnh ngồi nhâm nhi tách trà
output_refact_audio/vachtuongcu.mp3_349439_350719.wav|biết còn đến bình cả
output_refact_audio/vachtuongcu.mp3_350975_354815.wav|kể cho anh nghe những mẩu chuyện rất là ở thành phố hồ chí minh
output_refact_audio/vachtuongcu.mp3_355071_356863.wav|để tô điểm thêm niềm hạnh phúc
output_refact_audio/vachtuongcu.mp3_357375_360959.wav|mà nàng đang nhìn thấy rất rõ trong đôi mắt của đỉnh
output_refact_audio/vachtuongcu.mp3_363519_365055.wav|chiến thứ hai của hằng
output_refact_audio/vachtuongcu.mp3_365567_367615.wav|hàng hóa mang đi không lời nhiều lắm
output_refact_audio/vachtuongcu.mp3_368127_370175.wav|nhưng những thứ quân về miền bắc
output_refact_audio/vachtuongcu.mp3_370431_371711.wav|thì lại rất đắt giá
output_refact_audio/vachtuongcu.mp3_372479_374783.wav|đỉnh thêm được một chuỗi ngày sung sướng
output_refact_audio/vachtuongcu.mp3_375039_376063.wav|vừa uống trà
output_refact_audio/vachtuongcu.mp3_376319_378111.wav|vừa nghe giang tử hát
output_refact_audio/vachtuongcu.mp3_380671_381439.wav|nửa tháng sau
output_refact_audio/vachtuongcu.mp3_381695_383487.wav|thằng lên đường lần thứ ba
output_refact_audio/vachtuongcu.mp3_383743_385279.wav|mang theo nhiều vốn hơn
output_refact_audio/vachtuongcu.mp3_385535_386559.wav|và lần này
output_refact_audio/vachtuongcu.mp3_386815_388607.wav|làng vắng nhà đến gần một tháng
output_refact_audio/vachtuongcu.mp3_388863_391935.wav|mới trở về với bộ mặt hết sức thảm não
output_refact_audio/vachtuongcu.mp3_393215_395263.wav|nhìn vợ thất thểu bước vào cổng
output_refact_audio/vachtuongcu.mp3_395775_397311.wav|đỉnh lao ra khỏi nhanh
output_refact_audio/vachtuongcu.mp3_398335_399871.wav|mất hết rồi sao mà
output_refact_audio/vachtuongcu.mp3_401663_403455.wav|thằng ngủ rồi gật đầu
output_refact_audio/vachtuongcu.mp3_403711_404991.wav|không chở định giết cầu
output_refact_audio/vachtuongcu.mp3_405759_407551.wav|nàng đỡ đứa con trên tay đình
output_refact_audio/vachtuongcu.mp3_407807_410111.wav|tạm quên nỗi buồn để năm con
output_refact_audio/vachtuongcu.mp3_411391_412671.wav|khổ thân con tôi
output_refact_audio/vachtuongcu.mp3_412927_414207.wav|nhớ mẹ lắm phải không
output_refact_audio/vachtuongcu.mp3_414719_416255.wav|ở nhà bố có đánh con không
output_refact_audio/vachtuongcu.mp3_416767_418559.wav|bố có mua bánh cho con không
output_refact_audio/vachtuongcu.mp3_418815_423679.wav|rồi nàng lần tay vào túi áo lấy món đồ chơi nhỏ bằng flash
output_refact_audio/vachtuongcu.mp3_424191_426495.wav|giờ già trước mặt thằng bé và nói
output_refact_audio/vachtuongcu.mp3_427263_428031.wav|của con đi
output_refact_audio/vachtuongcu.mp3_429311_430335.wav|đỉnh thi toán
output_refact_audio/vachtuongcu.mp3_430591_432383.wav|lảo đảo bước bên cạnh vợ
output_refact_audio/vachtuongcu.mp3_432895_436735.wav|hai người ngồi xuống trước bậc thềm không nói với nhau lời nào
output_refact_audio/vachtuongcu.mp3_437759_438527.wav|một lúc sau
output_refact_audio/vachtuongcu.mp3_439039_443391.wav|bình tâm lý lại đỉnh thở mạnh lên tiếng hà nội
output_refact_audio/vachtuongcu.mp3_443903_449023.wav|thôi mình cũng đừng có buồn và sinh ra ốm đau khổ
output_refact_audio/vachtuongcu.mp3_449535_451839.wav|bán buôn một vốn bốn lời thật đấy
output_refact_audio/vachtuongcu.mp3_452095_454911.wav|nhưng mà không may thì tay trắng cũng là chuyện thường
output_refact_audio/vachtuongcu.mp3_455935_458239.wav|chỉ có điều là bọn này mình đi lâu quá
output_refact_audio/vachtuongcu.mp3_458495_460543.wav|anh với còn đợi suốt cả ruột
output_refact_audio/vachtuongcu.mp3_462335_464383.wav|thằng rưng rưng nói nhỏ
output_refact_audio/vachtuongcu.mp3_465151_467711.wav|nó nhốt em đến hơn hai tuần lễ
output_refact_audio/vachtuongcu.mp3_468479_469759.wav|khổ thì anh chịu được
output_refact_audio/vachtuongcu.mp3_470783_471551.wav|nhưng mà
output_refact_audio/vachtuongcu.mp3_471807_472831.wav|nhớ anh
output_refact_audio/vachtuongcu.mp3_473343_474367.wav|nhớ còn quá
output_refact_audio/vachtuongcu.mp3_475391_477439.wav|chẳng ăn chẳng ngủ gì
output_refact_audio/vachtuongcu.mp3_477695_478975.wav|chị khóc thôi
output_refact_audio/vachtuongcu.mp3_481279_482559.wav|đỉnh quay sang nhìn vợ
output_refact_audio/vachtuongcu.mp3_483071_483583.wav|bấm
output_refact_audio/vachtuongcu.mp3_484095_486143.wav|anh không còn máy bay tiếp của nữa
output_refact_audio/vachtuongcu.mp3_486655_489727.wav|magic còn lại trong anh nỗi xót xa sâu thẳm
output_refact_audio/vachtuongcu.mp3_489983_491775.wav|nghĩ đến những ngày vợ ở tù
output_refact_audio/vachtuongcu.mp3_492799_494847.wav|anh quảng cánh tay qua vai hẳn
output_refact_audio/vachtuongcu.mp3_495103_496895.wav|kéo vì người làm về thế anh
output_refact_audio/vachtuongcu.mp3_497151_498431.wav|và chép miệng
output_refact_audio/vachtuongcu.mp3_499711_500735.wav|khổ thân
output_refact_audio/vachtuongcu.mp3_502783_503807.wav|hằng túi mật
output_refact_audio/vachtuongcu.mp3_504319_506367.wav|cố ý tránh cái nhìn của chồng
output_refact_audio/vachtuongcu.mp3_507135_509695.wav|là bởi vì thật sự nàng không hề bị bắt
output_refact_audio/vachtuongcu.mp3_510463_514815.wav|muốn lưu của nàng vẫn còn nguyên gửi cả ở thành phố hồ chí minh
output_refact_audio/vachtuongcu.mp3_515071_515839.wav|trồng cây phong
output_refact_audio/vachtuongcu.mp3_516351_520191.wav|người tình mới mà làm vừa gặp trong chuyến đi buôn vừa qua
output_refact_audio/vachtuongcu.mp3_521727_522751.wav|bây giờ ngồi đây
output_refact_audio/vachtuongcu.mp3_523007_528127.wav|minh cảnh đứa con trai khóc hình bệnh nhất là bên cạnh sự ân cần của người chồng trên làng
output_refact_audio/vachtuongcu.mp3_528639_531199.wav|hằng chợt thấy trong lòng bỗng lên
output_refact_audio/vachtuongcu.mp3_531455_532735.wav|niềm hối hận vô cùng
output_refact_audio/vachtuongcu.mp3_533503_534783.wav|và nàng định bụng sẽ thôi
output_refact_audio/vachtuongcu.mp3_535295_536831.wav|từ nay không đi đâu nữa
output_refact_audio/vachtuongcu.mp3_537087_540671.wav|an phận trở về cuộc sống bình lặng của mái ấm gia đình
output_refact_audio/vachtuongcu.mp3_542207_544767.wav|những trang chiếu vụng trộm mấy tuần vợ qua
output_refact_audio/vachtuongcu.mp3_545279_547327.wav|rồi sẽ đổi dần vào dĩ vãng
output_refact_audio/vachtuongcu.mp3_547583_549119.wav|như một lầm lỡ đáng tiếc
output_refact_audio/vachtuongcu.mp3_549375_550655.wav|mà chỉ mình làm beat
output_refact_audio/vachtuongcu.mp3_552191_555263.wav|remote tính cũng như mọi người xung quanh
output_refact_audio/vachtuongcu.mp3_555519_556287.wav|trước sau
output_refact_audio/vachtuongcu.mp3_556543_558335.wav|hàng vẫn là người vợ đảm đang
output_refact_audio/vachtuongcu.mp3_558591_559359.wav|bảo mẫu
output_refact_audio/vachtuongcu.mp3_561407_566783.wav|thằng nhỏ ngồi trên đổi hẳn mân mê món đồ chơi rồi lúc niệu bảo hành
output_refact_audio/vachtuongcu.mp3_568575_571391.wav|mẹ đừng đi nữa mẹ ở nhà với con mẹ nhé
output_refact_audio/vachtuongcu.mp3_572927_575487.wav|hàng xóm đầu con
output_refact_audio/vachtuongcu.mp3_575743_576255.wav|thôi
output_refact_audio/vachtuongcu.mp3_576767_578303.wav|mẹ không đi đâu nữa
output_refact_audio/vachtuongcu.mp3_578559_579839.wav|mẹ ở nhà với con
output_refact_audio/vachtuongcu.mp3_581887_582911.wav|đỉnh chen vào
output_refact_audio/vachtuongcu.mp3_584191_585215.wav|open mới đi
output_refact_audio/vachtuongcu.mp3_585471_591615.wav|có tối còn nó ngủ đã được một giấc rồi lại giật mình thức dậy rồi cứ khóc tỉ tê lòng
output_refact_audio/vachtuongcu.mp3_591871_595967.wav|anh dũng thế nào cũng chẳng biết
output_refact_audio/vachtuongcu.mp3_596223_599039.wav|thằng trước mắt cảm động ôm ý thằng bé
output_refact_audio/vachtuongcu.mp3_599551_600831.wav|bắt đầu nó bạo lực
output_refact_audio/vachtuongcu.mp3_601599_602623.wav|đỉnh lại kể
output_refact_audio/vachtuongcu.mp3_604415_609791.wav|anh định tuần này mà em không về thì thế nào anh cũng đánh dây thép cho cột phán để hỏi xem sao
output_refact_audio/vachtuongcu.mp3_610303_611327.wav|nóng ruột quá
output_refact_audio/vachtuongcu.mp3_613375_614399.wav|thằng phân trần
output_refact_audio/vachtuongcu.mp3_615423_617215.wav|em bị bắt ở ngoài nhatrang cơ
output_refact_audio/vachtuongcu.mp3_617727_618751.wav|củ sắn có biết đâu
output_refact_audio/vachtuongcu.mp3_619775_620799.wav|mình xót ruột
output_refact_audio/vachtuongcu.mp3_621311_623871.wav|em nằm trong nhà xem con sắp được mười chứ
output_refact_audio/vachtuongcu.mp3_625407_627199.wav|ngã tư cho ảnh rồi đấy chứ
output_refact_audio/vachtuongcu.mp3_627967_629247.wav|nhưng lại sẽ bỏ
output_refact_audio/vachtuongcu.mp3_629759_631551.wav|sợ báo tin chỉ làm anh lo thôi
output_refact_audio/vachtuongcu.mp3_633599_635647.wav|thằng không muốn câu chuyện kéo dài thêm
output_refact_audio/vachtuongcu.mp3_636159_638207.wav|nàng bỏ con xuống đứng dậy
output_refact_audio/vachtuongcu.mp3_638719_641791.wav|vừa quay đi vừa bảo em đi tắm
output_refact_audio/vachtuongcu.mp3_642303_645631.wav|hai bộ quần áo đã đánh cho em mua ở nhà ga đấy
output_refact_audio/vachtuongcu.mp3_647679_650495.wav|có gói kẹo dừa ngon lắm
output_refact_audio/vachtuongcu.mp3_650751_653311.wav|kẹo dừa bến tre không ở ngoài ta đâu
output_refact_audio/vachtuongcu.mp3_655615_661759.wav|ăn vào buồn ngủ lấy quần áo rồi đi nhanh ra sau vườn sang nhà chứ bệnh
output_refact_audio/vachtuongcu.mp3_662015_666623.wav|mà nàng thấy mọi thứ chung quanh dường như có nhiều đội khác
output_refact_audio/vachtuongcu.mp3_666879_670463.wav|đang đứng tần ngần trước cửa bếp một lúc rồi bước vào
output_refact_audio/vachtuongcu.mp3_670719_672767.wav|cúi xuống mở nắp vung
output_refact_audio/vachtuongcu.mp3_673023_674303.wav|cái nồi đồng cũ kín
output_refact_audio/vachtuongcu.mp3_674815_677631.wav|nhập một củ khoai luộc còn đang bốc hơi nhẹ nhẹ
output_refact_audio/vachtuongcu.mp3_678655_680191.wav|vợ cảm thấy ân hận hơn
output_refact_audio/vachtuongcu.mp3_680447_682751.wav|những ngày rong chơi tội lỗi vừa qua
output_refact_audio/vachtuongcu.mp3_684031_685567.wav|các con bẻ đôi củ khoai
output_refact_audio/vachtuongcu.mp3_685823_688127.wav|thằng lại bỏ vào nồi đậy vung lại
output_refact_audio/vachtuongcu.mp3_688383_689663.wav|và mức là sau nhà
output_refact_audio/vachtuongcu.mp3_689919_690943.wav|bảo bồn tắm
output_refact_audio/vachtuongcu.mp3_692479_696319.wav|gọi là bồn tắm nhưng thật ra chỉ là tấm gót cũ quay ba mặt
output_refact_audio/vachtuongcu.mp3_696831_700927.wav|nằm sát một buổi chuối vợ khuất dưới toàn cây mít khá lớn
output_refact_audio/vachtuongcu.mp3_701951_702975.wav|thằng bước vào
output_refact_audio/vachtuongcu.mp3_703743_705535.wav|kéo tấm vải nilon che cửa
output_refact_audio/vachtuongcu.mp3_705791_708351.wav|sự coi bộ quần áo vương đầy bụi đường
output_refact_audio/vachtuongcu.mp3_708607_710399.wav|quăng vào cái chậu đau dưới chân
output_refact_audio/vachtuongcu.mp3_711423_714495.wav|đừng khóc người mất gốc nước đầu tiên số lên vai
output_refact_audio/vachtuongcu.mp3_715007_716543.wav|vợ rùng mình nhớ đến phòng
output_refact_audio/vachtuongcu.mp3_716799_718847.wav|nguyên nhân đêm cuồng nhiệt bên cạnh đã
output_refact_audio/vachtuongcu.mp3_721151_722431.wav|tiếng cười khúc
output_refact_audio/vachtuongcu.mp3_722687_724479.wav|của con từ phía trước vọng lại
output_refact_audio/vachtuongcu.mp3_724991_726527.wav|thằng trước mất thật mau
output_refact_audio/vachtuongcu.mp3_726783_729343.wav|cố gắng xua đuổi hình ảnh phòng chồng trí
output_refact_audio/vachtuongcu.mp3_729599_731135.wav|để quay về với thực tại
output_refact_audio/vachtuongcu.mp3_732159_734207.wav|nghĩ đến món tiền đã đưa cho phong
output_refact_audio/vachtuongcu.mp3_734719_736511.wav|ảnh tặc lưỡi nói một mình
output_refact_audio/vachtuongcu.mp3_736767_738047.wav|để tự an ủi
output_refact_audio/vachtuongcu.mp3_742143_743167.wav|của thiên trả địa
output_refact_audio/vachtuongcu.mp3_743935_744959.wav|mất chỉ của mình
output_refact_audio/vachtuongcu.mp3_747263_750335.wav|đang ngồi xuống cúi đầu xoay xà phòng
output_refact_audio/vachtuongcu.mp3_750847_753663.wav|dây lụa mười ngón tay vào mái tóc dính bết bùn
output_refact_audio/vachtuongcu.mp3_753919_758271.wav|vào mồ hôi trên những quãng đường xe lửa bắc-nam chật như nêm cối
output_refact_audio/vachtuongcu.mp3_758783_764671.wav|nắng chứa đỉnh lực con ngoài hiên và tiếng cười nứt nẻ của thằng bé cấp đền tự trọng
output_refact_audio/vachtuongcu.mp3_765951_769023.wav|thằng biết rằng đình đang cố giấu kín nỗi đau thức của
output_refact_audio/vachtuongcu.mp3_769791_774143.wav|cho nên giả vờ vui đưa thản nhiên với con để làm khỏi buồn
output_refact_audio/vachtuongcu.mp3_775167_776447.wav|và chính điều đó
output_refact_audio/vachtuongcu.mp3_776959_778751.wav|càng làm hằng ân hận hơn
output_refact_audio/vachtuongcu.mp3_781055_785663.wav|những ngày kế tiếp đỉnh cân luôn miệng an ủi vợ
output_refact_audio/vachtuongcu.mp3_786943_790527.wav|mỗi khi bắt gặp hàng ngồi một mình đôi mắt đăm chiêu
output_refact_audio/vachtuongcu.mp3_791039_792831.wav|anh tìm đủ mọi cách vỗ về
output_refact_audio/vachtuongcu.mp3_793087_797951.wav|có gì nói vài câu khôi hài để làm quên đi những mất mát vừa qua
output_refact_audio/vachtuongcu.mp3_799487_800767.wav|anh cũng chức của lắm chứ
output_refact_audio/vachtuongcu.mp3_801535_802559.wav|nhưng thấy vợ buồn
output_refact_audio/vachtuongcu.mp3_802815_805375.wav|tuyệt đối không bao giờ nhắc tới chuyện đó
output_refact_audio/vachtuongcu.mp3_806655_808447.wav|con hằng thì cũng có cười
output_refact_audio/vachtuongcu.mp3_808959_810751.wav|nhưng mắc cười rất dễ giặt
output_refact_audio/vachtuongcu.mp3_811007_813823.wav|dường như chỉ để chiều ý định mà thôi
output_refact_audio/vachtuongcu.mp3_816639_817919.wav|ở nhà được hai tuần
output_refact_audio/vachtuongcu.mp3_818431_820735.wav|thằng bắt đầu bồn chồn nôn nóng
output_refact_audio/vachtuongcu.mp3_822015_824063.wav|đã tự dặn lòng là sẽ quên phong
output_refact_audio/vachtuongcu.mp3_824319_830207.wav|nhưng chẳng hiểu sao trong thâm sâu nặng vẫn nghe em mơ hồ có tiếng gọi thôi thúc làm đêm đường
output_refact_audio/vachtuongcu.mp3_830975_832511.wav|phần vì muốn kiếm tiền
output_refact_audio/vachtuongcu.mp3_832767_834303.wav|phần vì muốn gặp lại phụ
output_refact_audio/vachtuongcu.mp3_835327_836607.wav|nàng vẫn yêu chồng
output_refact_audio/vachtuongcu.mp3_836863_839167.wav|nhưng ở người đàn ông xa lạ kia
output_refact_audio/vachtuongcu.mp3_839423_840703.wav|có cái hấp lực gì đó
output_refact_audio/vachtuongcu.mp3_841215_843007.wav|màn chắn khó có thể dứt bỏ được
output_refact_audio/vachtuongcu.mp3_844287_846079.wav|đàng thánh thờ vào ra
output_refact_audio/vachtuongcu.mp3_846335_847615.wav|đắn đo suy tính
output_refact_audio/vachtuongcu.mp3_847871_850431.wav|dịch tự tìm cho mình được một động cơ
output_refact_audio/vachtuongcu.mp3_850687_851711.wav|rất chính đáng
output_refact_audio/vachtuongcu.mp3_852735_854015.wav|để đi thêm lần nữa
output_refact_audio/vachtuongcu.mp3_854527_855295.wav|đó là
output_refact_audio/vachtuongcu.mp3_857087_858367.wav|nàng không muốn gặp phật
output_refact_audio/vachtuongcu.mp3_858623_861951.wav|nhưng phải gặp để lấy lại số tiền đã cho phong vân
output_refact_audio/vachtuongcu.mp3_862463_865023.wav|rồi trở về chuyến này là dứt khoát
output_refact_audio/vachtuongcu.mp3_865279_867327.wav|từ đó không liên lạc với phòng nữa
output_refact_audio/vachtuongcu.mp3_869631_873727.wav|đánh lừa được mình như vậy hằng thấy an tâm chuẩn bị chuyến thứ tư
output_refact_audio/vachtuongcu.mp3_874239_876031.wav|chỉ còn chờ dịp thuận tiện
