output/vachtuongcu.mp3_585471_591615.wav|Có tối còn nó ngủ đã được một giấc rồi lại giật mình thức dậy rồi cứ khóc tỉ tê lòng
output/vachtuongcu.mp3_591871_595967.wav|Anh Dũng thế nào cũng chẳng biết
output/vachtuongcu.mp3_596223_599039.wav|Thằng trước mắt cảm động ôm Ý thằng bé
output/vachtuongcu.mp3_599551_600831.wav|Bắt đầu nó bạo lực
output/vachtuongcu.mp3_601599_602623.wav|Đỉnh lại kể
output/vachtuongcu.mp3_604415_609791.wav|Anh định tuần này mà em không về thì thế nào anh cũng đánh dây thép cho cột phán để hỏi xem sao
output/vachtuongcu.mp3_610303_611327.wav|Nóng ruột quá
output/vachtuongcu.mp3_613375_614399.wav|Thằng phân Trần
output/vachtuongcu.mp3_615423_617215.wav|Em bị bắt ở ngoài nhatrang cơ
output/vachtuongcu.mp3_617727_618751.wav|Củ sắn có biết đâu
output/vachtuongcu.mp3_619775_620799.wav|Mình xót ruột
output/vachtuongcu.mp3_621311_623871.wav|Em nằm trong nhà xem con sắp được 10 chứ
output/vachtuongcu.mp3_625407_627199.wav|Ngã tư cho ảnh rồi đấy chứ
output/vachtuongcu.mp3_627967_629247.wav|Nhưng lại sẽ bỏ
output/vachtuongcu.mp3_629759_631551.wav|Sợ báo tin chỉ làm anh lo thôi
output/vachtuongcu.mp3_633599_635647.wav|Thằng không muốn câu chuyện kéo dài thêm
output/vachtuongcu.mp3_636159_638207.wav|Nàng bỏ con xuống đứng dậy
output/vachtuongcu.mp3_638719_641791.wav|Vừa quay đi vừa bảo em đi tắm
output/vachtuongcu.mp3_642303_645631.wav|Hai bộ quần áo đã đánh cho em mua ở nhà ga đấy
output/vachtuongcu.mp3_647679_650495.wav|Có gói kẹo dừa ngon lắm
output/vachtuongcu.mp3_650751_653311.wav|Kẹo dừa Bến Tre không Ở ngoài ta đâu
output/vachtuongcu.mp3_655615_661759.wav|Ăn vào buồn ngủ lấy quần áo rồi đi nhanh ra sau vườn sang nhà chứ bệnh
output/vachtuongcu.mp3_662015_666623.wav|Mà nàng thấy mọi thứ chung quanh dường như có nhiều đội khác
output/vachtuongcu.mp3_666879_670463.wav|Đang đứng tần ngần trước cửa bếp một lúc rồi bước vào
output/vachtuongcu.mp3_670719_672767.wav|Cúi xuống mở nắp vung
output/vachtuongcu.mp3_673023_674303.wav|Cái nồi đồng cũ kín
output/vachtuongcu.mp3_674815_677631.wav|Nhập một củ khoai luộc còn đang bốc hơi nhẹ nhẹ
output/vachtuongcu.mp3_678655_680191.wav|Vợ cảm thấy ân hận hơn
output/vachtuongcu.mp3_680447_682751.wav|Những ngày rong chơi tội lỗi vừa qua
output/vachtuongcu.mp3_684031_685567.wav|Các con bẻ đôi củ khoai
output/vachtuongcu.mp3_685823_688127.wav|Thằng lại bỏ vào nồi đậy vung lại
output/vachtuongcu.mp3_688383_689663.wav|Và mức là sau nhà
output/vachtuongcu.mp3_689919_690943.wav|Bảo bồn tắm
output/vachtuongcu.mp3_692479_696319.wav|Gọi là bồn tắm nhưng thật ra chỉ là tấm gót cũ quay ba mặt
output/vachtuongcu.mp3_696831_700927.wav|Nằm sát một buổi chuối vợ khuất dưới toàn cây mít khá lớn
output/vachtuongcu.mp3_701951_702975.wav|Thằng bước vào
output/vachtuongcu.mp3_703743_705535.wav|Kéo tấm vải nilon che cửa
output/vachtuongcu.mp3_705791_708351.wav|Sự coi bộ quần áo vương đầy bụi đường
output/vachtuongcu.mp3_708607_710399.wav|Quăng vào cái chậu Đau dưới chân
output/vachtuongcu.mp3_711423_714495.wav|Đừng khóc người mất gốc nước đầu tiên số lên vai
output/vachtuongcu.mp3_715007_716543.wav|Vợ rùng mình nhớ đến phòng
output/vachtuongcu.mp3_716799_718847.wav|Nguyên nhân Đêm Cuồng Nhiệt bên cạnh đã
output/vachtuongcu.mp3_721151_722431.wav|Tiếng cười khúc
output/vachtuongcu.mp3_722687_724479.wav|Của con từ phía trước vọng lại
output/vachtuongcu.mp3_724991_726527.wav|Thằng trước mất thật mau
output/vachtuongcu.mp3_726783_729343.wav|Cố gắng xua đuổi hình ảnh phòng Chồng Trí
output/vachtuongcu.mp3_729599_731135.wav|Để quay về với thực tại
output/vachtuongcu.mp3_732159_734207.wav|Nghĩ đến món tiền đã đưa cho Phong
output/vachtuongcu.mp3_734719_736511.wav|Ảnh tặc lưỡi nói một mình
output/vachtuongcu.mp3_736767_738047.wav|Để tự an ủi
output/vachtuongcu.mp3_742143_743167.wav|Của Thiên Trả Địa
output/vachtuongcu.mp3_743935_744959.wav|Mất chỉ của mình
output/vachtuongcu.mp3_747263_750335.wav|Đang ngồi xuống cúi đầu xoay xà phòng
output/vachtuongcu.mp3_750847_753663.wav|Dây lụa mười ngón tay vào mái tóc dính bết bùn
output/vachtuongcu.mp3_753919_758271.wav|Vào mồ hôi trên những quãng đường xe lửa bắc-nam chật như nêm cối
output/vachtuongcu.mp3_758783_764671.wav|Nắng chứa đỉnh lực con ngoài hiên và tiếng cười nứt nẻ của thằng bé cấp đền Tự Trọng
output/vachtuongcu.mp3_765951_769023.wav|Thằng biết rằng đình đang cố giấu kín Nỗi Đau thức của
output/vachtuongcu.mp3_769791_774143.wav|Cho nên giả vờ vui đưa thản nhiên với con để làm khỏi buồn
output/vachtuongcu.mp3_775167_776447.wav|Và Chính điều đó
output/vachtuongcu.mp3_776959_778751.wav|Càng làm Hằng ân hận hơn
output/vachtuongcu.mp3_781055_785663.wav|Những ngày kế tiếp đỉnh cân luôn miệng an ủi vợ
output/vachtuongcu.mp3_786943_790527.wav|Mỗi khi bắt gặp hàng ngồi một mình đôi mắt đăm chiêu
output/vachtuongcu.mp3_791039_792831.wav|Anh tìm đủ mọi cách vỗ về
output/vachtuongcu.mp3_793087_797951.wav|Có gì nói vài câu khôi hài để làm quên đi những mất mát vừa qua
output/vachtuongcu.mp3_799487_800767.wav|Anh cũng chức của lắm chứ
output/vachtuongcu.mp3_801535_802559.wav|Nhưng thấy vợ buồn
output/vachtuongcu.mp3_802815_805375.wav|Tuyệt đối không bao giờ nhắc tới chuyện đó
output/vachtuongcu.mp3_806655_808447.wav|Con Hằng thì cũng có cười
output/vachtuongcu.mp3_808959_810751.wav|Nhưng mắc cười rất dễ giặt
output/vachtuongcu.mp3_811007_813823.wav|Dường như chỉ để chiều ý định mà thôi
output/vachtuongcu.mp3_816639_817919.wav|Ở nhà được hai tuần
output/vachtuongcu.mp3_818431_820735.wav|Thằng bắt đầu bồn chồn nôn nóng
output/vachtuongcu.mp3_822015_824063.wav|Đã Tự dặn lòng là sẽ quên Phong
output/vachtuongcu.mp3_824319_830207.wav|Nhưng chẳng hiểu sao Trong thâm sâu nặng vẫn nghe em mơ hồ có tiếng gọi thôi thúc làm đêm đường
output/vachtuongcu.mp3_830975_832511.wav|Phần vì muốn kiếm tiền
output/vachtuongcu.mp3_832767_834303.wav|Phần vì muốn gặp lại phụ
output/vachtuongcu.mp3_835327_836607.wav|Nàng vẫn yêu chồng
output/vachtuongcu.mp3_836863_839167.wav|Nhưng ở người đàn ông xa lạ kia
output/vachtuongcu.mp3_839423_840703.wav|Có cái hấp lực gì đó
output/vachtuongcu.mp3_841215_843007.wav|Màn chắn khó có thể dứt bỏ được
output/vachtuongcu.mp3_844287_846079.wav|Đàng Thánh thờ vào ra
output/vachtuongcu.mp3_846335_847615.wav|Đắn đo suy tính
output/vachtuongcu.mp3_847871_850431.wav|Dịch tự tìm cho mình được một động cơ
output/vachtuongcu.mp3_850687_851711.wav|Rất chính đáng
output/vachtuongcu.mp3_852735_854015.wav|Để đi Thêm Lần Nữa
output/vachtuongcu.mp3_854527_855295.wav|Đó là
output/vachtuongcu.mp3_857087_858367.wav|Nàng không muốn gặp Phật
output/vachtuongcu.mp3_858623_861951.wav|Nhưng phải gặp để lấy lại số tiền đã cho Phong Vân
output/vachtuongcu.mp3_862463_865023.wav|Rồi trở về chuyến này là dứt khoát
output/vachtuongcu.mp3_865279_867327.wav|Từ đó không liên lạc với phòng nữa
output/vachtuongcu.mp3_869631_873727.wav|Đánh lừa được mình như vậy Hằng thấy an tâm chuẩn bị chuyến thứ tư
output/vachtuongcu.mp3_874239_876031.wav|Chỉ còn chờ dịp thuận tiện
output/vachtuongcu.mp3_876287_878335.wav|Xin hỏi ý với tỉnh mà thôi
output/vachtuongcu.mp3_881407_884479.wav|Một buổi tối hàng nằm thao thức không ngủ được
output/vachtuongcu.mp3_884991_891135.wav|Nỗi nhớ về người tình phương xa càng ngày càng day dứt lúc dục Hằng đi nhưng còn là
output/vachtuongcu.mp3_891391_893439.wav|Đại Chiến Thắng Bình Trọng
output/vachtuongcu.mp3_894207_898047.wav|Không nằm bên cạnh bỗng ngoài người vẫn to ngọn đèn
output/vachtuongcu.mp3_898815_900095.wav|Ảnh cúi xuống
output/vachtuongcu.mp3_900351_904447.wav|Muỗi cái hút dưới chân núi dang lượng vàng trang chở hàng
output/vachtuongcu.mp3_905471_911615.wav|Cả tháng nay nhìn vợ khổ giấu mình đoán chắc rằng như người thua bạc đang nóng
output/vachtuongcu.mp3_911871_914687.wav|Cho nên anh nghĩ
output/vachtuongcu.mp3_914943_921087.wav|Thà để vợ đi lần nữa mai ra gỡ được mà rảnh như không Mai
output/vachtuongcu.mp3_921343_923391.wav|Cũng cho Hằng được một niềm vui
output/vachtuongcu.mp3_923903_924671.wav|Còn hơn
output/vachtuongcu.mp3_924927_925695.wav|Để làm
output/vachtuongcu.mp3_925951_926975.wav|Ở nhà rồi
output/vachtuongcu.mp3_927231_928511.wav|Thở vẫn than giải
output/vachtuongcu.mp3_929791_930559.wav|Đình Bảo
output/vachtuongcu.mp3_932095_933887.wav|Hay là đi xuống nữa xem thế nào
output/vachtuongcu.mp3_935935_939519.wav|Ăn cơm tiệm vàng sung sướng muốn treo to lên
output/vachtuongcu.mp3_940031_941823.wav|Nhưng vẫn làm bộ máy nhảy
output/vachtuongcu.mp3_943615_947199.wav|Mặt nạ vàng để nhớ có việc gì thì giáo dần ra mà nuôi con
output/vachtuongcu.mp3_948223_950015.wav|Bây giờ anh bảo em cầm đi
output/vachtuongcu.mp3_950527_952319.wav|Không Mày mất hết thì làm thế nào
output/vachtuongcu.mp3_954879_956159.wav|Em chả đi nữa đâu
output/vachtuongcu.mp3_957183_957951.wav|Đỉnh dỗ
output/vachtuongcu.mp3_958207_959487.wav|Ôi giời
output/vachtuongcu.mp3_959743_960767.wav|Tiếc gì
output/vachtuongcu.mp3_961023_962815.wav|Đời ta muôn vàn đời nó
output/vachtuongcu.mp3_963583_969727.wav|Với lại nặng vàng này cũng là của trên-trời-rơi-xuống chứ có phải mồ hôi nước mắt gì đâu mà em mà
output/vachtuongcu.mp3_970751_971263.wav|Hướng nhà
output/vachtuongcu.mp3_971519_972543.wav|Chân nữa đi
output/vachtuongcu.mp3_973823_976383.wav|Hằng còn đưa đẩy thêm hai ba lần nữa
